,gene,weighted_distance
2158,LAbrini_07200,10.511534287751093
2485,LAbrini_07870,10.506680954995014
2295,LAbrini_12255,10.504879643060553
726,LAbrini_02705,10.477384212904505
3663,LAbrini_14405,10.463288320341432
1220,LAbrini_06075,10.458346308038946
484,LAbrini_10575,10.453779234127959
670,LAbrini_05540,10.453640918003739
767,LAbrini_00245,10.45243120832359
2107,LAbrini_17380,10.449616534701736
2512,LAbrini_04610,10.447050377420299
401,LAbrini_14920,10.445778269486174
430,LAbrini_18710,10.433292549806591
3768,LAbrini_12315,10.43118341215852
1856,LAbrini_11210,10.415667320369268
3611,LAbrini_13060,10.41502287407553
1952,LAbrini_05545,10.40261508227868
1114,LAbrini_03360,10.395232311299631
1706,LAbrini_12680,10.384903098559397
1530,LAbrini_11395,10.33930161227702
2972,LAbrini_16915,10.331457211525297
3052,LAbrini_03255,10.33084725346706
3583,LAbrini_17510,10.310232371189532
2583,LAbrini_14500,10.297245094753276
1852,LAbrini_02645,10.279309477749074
2567,LAbrini_12895,10.274802862989466
83,LAbrini_04915,10.264967840914164
2630,LAbrini_07145,10.254004059728704
2837,LAbrini_05990,10.244364634334481
1136,LAbrini_03095,10.24415296412621
3456,LAbrini_01855,10.242343798667982
1670,LAbrini_13835,10.233667605993787
313,LAbrini_10900,10.226290218676136
960,LAbrini_15995,10.21998399510934
1084,LAbrini_18980,10.210852411245584
487,LAbrini_04395,10.20912296346203
323,LAbrini_11290,10.206124506728402
215,LAbrini_16190,10.195244167256028
427,LAbrini_07340,10.19130312197963
543,LAbrini_04290,10.189299353382392
3095,LAbrini_00040,10.179822688286757
2596,LAbrini_03270,10.177401304788898
2061,LAbrini_06180,10.161428201931212
453,LAbrini_02735,10.155167322443337
2407,LAbrini_07825,10.137736835114984
737,ERCC-00095,10.133235505612332
2529,LAbrini_04180,10.118677474383091
2597,LAbrini_07195,10.08635934989833
3667,LAbrini_13980,10.085957705798794
3642,LAbrini_16335,10.082136002364775
233,LAbrini_11510,10.078625911609766
2949,LAbrini_14450,10.077508154019256
3753,LAbrini_17545,10.067686876180984
1460,LAbrini_19275,10.062179833512708
1783,LAbrini_17715,10.045466285722172
3266,LAbrini_12210,10.037614054804388
3100,LAbrini_18540,10.029740751186804
2515,LAbrini_08925,10.022295142591785
1839,LAbrini_04400,10.00659997934018
3357,LAbrini_05125,9.988913741274834
2570,LAbrini_18845,9.971117990195738
1212,LAbrini_14745,9.962475113596096
3247,LAbrini_17470,9.95583037377515
3545,LAbrini_03900,9.955385327668308
2083,LAbrini_07335,9.93819196877283
2634,LAbrini_09755,9.928103270564574
3221,LAbrini_12510,9.917953702436922
2532,LAbrini_13425,9.908919458133344
123,LAbrini_09770,9.90767185873345
1965,LAbrini_11915,9.903269408614726
633,LAbrini_17635,9.89958301763053
1559,LAbrini_07205,9.89906329684253
682,LAbrini_02650,9.880260279795012
1250,LAbrini_18395,9.869695703932777
936,LAbrini_02740,9.857636300492224
3330,LAbrini_14055,9.853443364207727
2998,LAbrini_07655,9.843790410374032
361,LAbrini_18000,9.84303862000561
2463,LAbrini_12800,9.835044450977296
3459,LAbrini_05155,9.830063501277372
19,LAbrini_03200,9.82372957192901
2738,LAbrini_03675,9.814177676120158
3494,LAbrini_15045,9.803652119512833
3580,LAbrini_06500,9.803355277969937
2791,LAbrini_11685,9.785885621961592
2177,LAbrini_06060,9.756524082818585
2685,LAbrini_09760,9.75494672746269
2813,LAbrini_05195,9.753333318385446
1071,LAbrini_03395,9.75114936610482
1303,LAbrini_10540,9.744048770269163
1352,LAbrini_01650,9.737725084335747
1629,LAbrini_04135,9.724253439001414
3382,LAbrini_13250,9.712180119075146
1536,LAbrini_06545,9.711372744782302
3141,LAbrini_00565,9.700159344402934
1901,LAbrini_18990,9.699381008511413
1843,LAbrini_11835,9.697178238140975
2160,LAbrini_18235,9.694872458413201
22,LAbrini_17765,9.68829010479786
1360,LAbrini_11550,9.682631341227792
2976,LAbrini_15865,9.672771702420164
3165,LAbrini_16350,9.66984029733106
1206,LAbrini_07540,9.625666708167358
2254,LAbrini_14855,9.621456100297472
3315,LAbrini_18700,9.61444739555873
481,LAbrini_08345,9.608833196112931
1535,LAbrini_04145,9.599938785347947
62,LAbrini_04490,9.591805078494113
635,LAbrini_17020,9.590040864900448
3653,LAbrini_16985,9.577925730263903
2884,LAbrini_15150,9.573988520560498
2367,LAbrini_15325,9.568659235978023
2370,LAbrini_06030,9.567897829805208
568,LAbrini_04270,9.552562574867082
2125,LAbrini_17770,9.540389203312392
2980,LAbrini_05325,9.519593663066123
1807,LAbrini_15430,9.517316597540141
1060,LAbrini_14105,9.506874542637584
603,LAbrini_01190,9.49165291491078
500,LAbrini_04600,9.471572597131402
2727,LAbrini_01775,9.467041610078725
2934,LAbrini_06310,9.454657371715914
3202,LAbrini_00315,9.44471259710341
3462,LAbrini_15010,9.431505261121455
2401,LAbrini_14785,9.417232776697091
2203,LAbrini_12055,9.40329593928082
2220,LAbrini_14205,9.403198155344347
620,LAbrini_10760,9.385257522305352
2537,LAbrini_19370,9.37107717527491
2508,LAbrini_13505,9.369352139451067
2402,LAbrini_12360,9.364522018905662
2467,LAbrini_09320,9.359374888987846
1014,LAbrini_11335,9.357705586304258
988,LAbrini_03340,9.34149426215128
2582,LAbrini_19555,9.326207289928586
85,LAbrini_12220,9.309694383921691
1683,LAbrini_07235,9.295685628724438
1455,LAbrini_15275,9.291471479864503
1561,LAbrini_10690,9.275859074723817
1980,LAbrini_10885,9.261757154050613
590,LAbrini_15940,9.258745361388911
1699,LAbrini_10360,9.258229524317802
3348,LAbrini_18120,9.254754365296382
3268,LAbrini_17870,9.24886133061755
557,LAbrini_12690,9.23573177776223
766,LAbrini_09910,9.220082745842735
1658,LAbrini_18465,9.200371383123214
3024,LAbrini_17215,9.193904874485906
229,LAbrini_13375,9.173440186450868
634,LAbrini_11720,9.162264665310579
3389,LAbrini_12350,9.156470649231409
2889,LAbrini_03720,9.155410486889282
2755,LAbrini_11790,9.143508631293074
1704,LAbrini_05330,9.1306533364355
551,LAbrini_00150,9.130617259103124
565,LAbrini_19215,9.09648020198233
509,LAbrini_19470,9.087630922507502
2613,LAbrini_11005,9.08239393036716
1478,LAbrini_01590,9.062025896189896
3582,LAbrini_02580,9.058861626872066
3078,LAbrini_16635,9.053035145426248
592,LAbrini_05885,9.050694532428357
2779,LAbrini_09475,9.050565153753528
475,LAbrini_05265,9.028388617784405
1022,LAbrini_18715,9.018602153805798
3423,ERCC-00157,9.017622852201754
2625,LAbrini_09440,9.001777381735137
3489,LAbrini_01910,8.981742697525512
254,LAbrini_19620,8.978252056092671
373,LAbrini_15815,8.971317163123631
2606,LAbrini_04465,8.934463252019016
1368,LAbrini_16890,8.933180752251252
351,LAbrini_13275,8.928653218102653
2578,LAbrini_12070,8.92854535326953
3422,LAbrini_00165,8.9084054962971
713,LAbrini_14235,8.908388435236667
2187,LAbrini_13700,8.900744233217045
702,LAbrini_17900,8.898803236855498
2990,LAbrini_03800,8.866527750738566
3825,LAbrini_05600,8.838182761212456
2880,LAbrini_17880,8.822909845369404
3116,LAbrini_17710,8.815209551484477
817,ERCC-00062,8.811967731562023
822,LAbrini_08380,8.807794973340101
2940,LAbrini_13140,8.806724018157151
2814,LAbrini_18240,8.79545519023219
33,LAbrini_12270,8.792428892687195
3500,LAbrini_14365,8.76028861508626
2257,LAbrini_09150,8.756836469542092
2189,LAbrini_15235,8.751050162727106
2199,LAbrini_00970,8.75030287309089
3113,LAbrini_04370,8.723638506979054
2978,LAbrini_06680,8.716636510835672
3206,LAbrini_11405,8.715702300548667
267,LAbrini_03940,8.713451800137614
125,LAbrini_11460,8.70350645631095
1364,LAbrini_07040,8.701833401916828
2595,LAbrini_19700,8.680053450144499
135,LAbrini_05450,8.679433767119704
2113,LAbrini_09785,8.671574359706563
3124,LAbrini_03840,8.671007586501675
2732,LAbrini_04425,8.653695627787862
472,LAbrini_07915,8.651194711710744
2833,LAbrini_10930,8.647252904589669
1669,LAbrini_01175,8.613236012671791
2974,LAbrini_02360,8.611789730467127
1358,LAbrini_04830,8.607130411256023
3566,LAbrini_16330,8.606652345866175
3757,LAbrini_12110,8.606484116179148
445,LAbrini_05975,8.596001647799616
629,LAbrini_05945,8.581646467125191
1023,LAbrini_00630,8.573317187032206
2484,LAbrini_13195,8.542334733041805
239,LAbrini_05875,8.542003622710105
2740,LAbrini_19080,8.540357862061803
3031,LAbrini_08360,8.539959471018307
775,LAbrini_20110,8.535168274123595
931,LAbrini_18745,8.53463937314018
1794,LAbrini_06000,8.528888321379576
3076,LAbrini_13535,8.525938427484336
2890,LAbrini_14525,8.518062642553033
3834,LAbrini_07680,8.503974880770684
63,ERCC-00084,8.503896050673614
1156,LAbrini_10500,8.47709477755222
1775,LAbrini_19335,8.474571333024318
1033,LAbrini_04535,8.459460419992219
3835,LAbrini_14610,8.456361856345499
322,LAbrini_06560,8.438146107189837
3233,ERCC-00163,8.425620023446053
118,LAbrini_18445,8.41539717247466
868,LAbrini_18140,8.411997129170867
666,LAbrini_18655,8.4106781999763
302,LAbrini_04230,8.399473358287848
2472,LAbrini_17440,8.385173504289803
3810,LAbrini_04335,8.359285448974472
2521,LAbrini_04890,8.358251926525192
64,LAbrini_02190,8.35144137828181
526,LAbrini_05445,8.326589714274354
2968,LAbrini_19500,8.320235323950714
863,LAbrini_01600,8.308097327393737
173,LAbrini_00710,8.296644715825853
2018,LAbrini_02260,8.284661162678269
3769,LAbrini_16945,8.274124023972558
3403,LAbrini_04595,8.259858678765431
1897,LAbrini_00080,8.259475649953805
1845,LAbrini_12765,8.249664273355405
3699,LAbrini_18520,8.245824392215281
3806,LAbrini_09015,8.243415893893882
2650,LAbrini_01410,8.222021606855606
1918,LAbrini_12280,8.220402255473843
3682,LAbrini_01355,8.203780024087969
3256,LAbrini_19880,8.190878557039664
2870,LAbrini_14675,8.18909673913535
3187,LAbrini_14510,8.156586369250704
2656,LAbrini_19315,8.156154986161923
2920,LAbrini_12345,8.145346144256886
860,LAbrini_19795,8.142635202198942
2886,LAbrini_13170,8.096928929937725
411,LAbrini_02520,8.076903580981396
3485,LAbrini_14875,8.075210458549563
1871,LAbrini_07025,8.057976129295321
3416,LAbrini_14340,8.031843258980654
147,LAbrini_01405,8.028918212073478
3381,LAbrini_17930,8.022517961955907
405,LAbrini_01585,8.017878415987658
440,LAbrini_11465,8.001250159533225
2863,LAbrini_00010,7.993301893677089
1885,LAbrini_15870,7.9853551990105895
186,LAbrini_09380,7.984950450107968
424,LAbrini_15705,7.974340072417801
680,LAbrini_09020,7.971488348760478
1521,LAbrini_13960,7.961690919893727
3479,LAbrini_10955,7.958333885881066
1015,LAbrini_13180,7.95781002795452
1331,LAbrini_12745,7.9152665338723756
2866,LAbrini_05695,7.91182963929387
3129,LAbrini_16555,7.888068619813519
280,LAbrini_01825,7.885788266028242
2106,LAbrini_13075,7.873947160130518
2173,LAbrini_11870,7.860053015813196
1652,LAbrini_08915,7.841481847848258
3619,LAbrini_05905,7.827524323063393
3444,LAbrini_11330,7.826651301188927
0,LAbrini_02900,7.821321480106826
384,LAbrini_07835,7.789512628444178
1986,LAbrini_19160,7.7801076544105445
432,LAbrini_09355,7.768172854497258
2318,LAbrini_18255,7.755430668162658
1764,LAbrini_07075,7.754397836421783
177,LAbrini_08470,7.747512875123348
1319,LAbrini_10415,7.74740445065446
1640,LAbrini_02435,7.741001696453398
3366,LAbrini_06770,7.7292064091245045
1,LAbrini_02115,7.718971878900867
104,LAbrini_00715,7.70668194603259
2645,LAbrini_02810,7.700845443598492
3108,LAbrini_14595,7.694070386245307
602,LAbrini_17195,7.677924621679402
600,LAbrini_02305,7.6668359822537235
1072,LAbrini_14850,7.658841555917572
3541,LAbrini_03315,7.657177132696838
2377,LAbrini_03210,7.644370464406116
1316,LAbrini_02545,7.630525066277362
1663,LAbrini_13265,7.622011309116804
965,LAbrini_14060,7.620386641844661
985,LAbrini_17725,7.608807022442036
2452,LAbrini_00875,7.583835273380704
2294,LAbrini_11615,7.578813085753927
1495,LAbrini_10895,7.57837156719221
457,LAbrini_10495,7.57331435840454
994,LAbrini_01610,7.566526735721139
3240,LAbrini_12010,7.540430352217652
2828,LAbrini_07770,7.538979339326327
3451,LAbrini_10565,7.525144951592894
3140,LAbrini_10505,7.517924459560988
1499,LAbrini_13895,7.516482186386984
786,LAbrini_06955,7.488689786601415
1299,LAbrini_19720,7.466411648017352
882,LAbrini_14565,7.448085807672193
623,LAbrini_00960,7.400505958927454
494,LAbrini_05270,7.399021871743176
2757,LAbrini_09410,7.390309901923813
1518,LAbrini_10375,7.383901886888932
1081,LAbrini_03090,7.37448431715671
2197,LAbrini_07165,7.357607605720874
3749,LAbrini_13125,7.353173069020532
3075,LAbrini_09130,7.334492714534724
25,LAbrini_16030,7.326382732374376
1193,LAbrini_05755,7.3183069096538285
2724,LAbrini_09670,7.315066621569352
3004,LAbrini_13345,7.311059810220213
2142,LAbrini_06880,7.2810579415296734
260,LAbrini_05115,7.274430100126691
2897,LAbrini_17135,7.271926871184982
309,LAbrini_14415,7.265615151851502
1517,LAbrini_04735,7.251406753486881
1154,LAbrini_01035,7.231088828700137
3522,LAbrini_09780,7.203264017094539
3409,LAbrini_15455,7.201967690718109
1388,LAbrini_15180,7.195750631875512
2576,LAbrini_14070,7.192036512332183
1253,ERCC-00059,7.180347110343142
2025,LAbrini_03225,7.172405406291055
2610,LAbrini_11110,7.16948162391221
1888,LAbrini_18490,7.163150435649475
1428,LAbrini_01605,7.136892216871421
3811,LAbrini_08615,7.13387315251176
1545,LAbrini_02075,7.132722358133692
2713,LAbrini_17320,7.121273298042208
668,LAbrini_14380,7.116130743013121
274,LAbrini_10945,7.114758774124856
459,LAbrini_10115,7.106851846040837
2907,LAbrini_03790,7.100093884934281
1643,LAbrini_05235,7.095281870594209
283,LAbrini_07050,7.087488678217332
282,LAbrini_09765,7.073820778432441
1200,LAbrini_00405,7.066149314921882
3515,LAbrini_06720,7.064713728113715
529,LAbrini_15875,7.0604773845312
1489,ERCC-00078,7.059867962285506
196,LAbrini_03390,7.0374362149911684
2070,LAbrini_03880,7.032196577415379
2699,LAbrini_06350,7.027509439488941
3714,LAbrini_12475,7.017974096144729
2016,LAbrini_14835,7.010258008703496
1108,LAbrini_13860,6.995384354343356
2099,LAbrini_08690,6.991201876897589
1228,LAbrini_00840,6.989594293225182
1121,LAbrini_09800,6.978409425185914
318,LAbrini_10015,6.974451364621712
126,LAbrini_12145,6.928534835644867
2454,LAbrini_06220,6.916392438673412
1362,LAbrini_19915,6.850500908059486
2039,LAbrini_02035,6.844217277281608
1329,LAbrini_12685,6.834902017107603
2478,LAbrini_11555,6.833063046190024
580,LAbrini_02025,6.831150276535961
881,LAbrini_02805,6.825001251494121
2600,LAbrini_19870,6.8148008950164884
3487,LAbrini_11705,6.802403142749577
3332,LAbrini_03575,6.799504086464834
617,LAbrini_09190,6.7928224804965645
3506,LAbrini_13955,6.792089808447647
1963,LAbrini_04835,6.787937286629487
855,LAbrini_13910,6.784555628079001
2702,LAbrini_04810,6.779367446982819
1251,LAbrini_19965,6.768099510879329
359,LAbrini_08465,6.761914995719395
1985,LAbrini_14830,6.741664322891285
136,LAbrini_14930,6.728054382378055
2658,LAbrini_19300,6.725983897865369
261,LAbrini_00685,6.71576951606869
970,LAbrini_02395,6.711995902212179
1730,LAbrini_00680,6.709580055775067
77,LAbrini_17640,6.682253548914844
1754,LAbrini_05865,6.68071053381107
1038,LAbrini_13035,6.679380291079235
1921,LAbrini_10460,6.660976865150626
1931,LAbrini_15380,6.658866271251642
3145,LAbrini_16800,6.65442525754813
2898,LAbrini_20190,6.65228041139452
230,LAbrini_01805,6.640693820868902
1150,LAbrini_02965,6.638627819353461
1396,LAbrini_05005,6.609746854187702
2999,LAbrini_19505,6.6034280539822925
1990,LAbrini_20100,6.599081447755668
1732,LAbrini_13565,6.597437368759303
2554,LAbrini_18510,6.561515126359999
2918,LAbrini_01475,6.5477423145751334
759,LAbrini_01950,6.541695372672444
2850,LAbrini_18680,6.541207770304194
103,LAbrini_08590,6.537377108901322
772,LAbrini_01275,6.534466481426055
108,LAbrini_14110,6.52716803310302
831,LAbrini_10785,6.498656192000371
559,LAbrini_17620,6.497676476441464
243,LAbrini_04355,6.494575638755267
75,LAbrini_05475,6.492037060306298
1444,LAbrini_19790,6.46950568787825
2844,LAbrini_17990,6.427931454066732
421,LAbrini_03240,6.427570804810813
2014,LAbrini_03440,6.423787439076124
416,LAbrini_05685,6.42201011585638
2709,LAbrini_00625,6.416278981821002
2175,LAbrini_17945,6.409807080779288
3791,ERCC-00085,6.405015624003891
2882,LAbrini_01920,6.39709410255182
1134,LAbrini_11215,6.388549665108287
203,LAbrini_19010,6.381621474950421
2480,LAbrini_04845,6.377942696642239
1120,LAbrini_06290,6.367575368104317
518,LAbrini_08955,6.363466077256504
1125,LAbrini_09960,6.339857340829635
507,LAbrini_13525,6.313656215040022
1249,LAbrini_07410,6.300723766952411
1216,LAbrini_16995,6.3000959078183545
1597,LAbrini_14295,6.295713891438293
3329,LAbrini_16295,6.295200701061521
3147,LAbrini_12240,6.289151928179474
1332,LAbrini_13295,6.287396997728575
612,LAbrini_13135,6.287068778261165
1486,LAbrini_04910,6.270850612909138
743,LAbrini_01435,6.270394129484842
174,LAbrini_01115,6.251769453231012
997,LAbrini_06375,6.232080619552052
2715,LAbrini_03745,6.224076507014787
3530,LAbrini_03780,6.21981316810638
948,LAbrini_00310,6.19862879274481
2206,LAbrini_14890,6.194834106559297
1397,LAbrini_09255,6.188129997942241
777,LAbrini_14290,6.185178783958068
841,LAbrini_20080,6.16864354254052
477,LAbrini_11075,6.1668580250355225
2050,LAbrini_14140,6.1583208182743
2524,LAbrini_14425,6.156313177600605
3280,LAbrini_13245,6.151648426303955
3677,LAbrini_02215,6.146817960680154
1430,LAbrini_00700,6.1412043312347215
1582,LAbrini_18765,6.139368429738639
2499,LAbrini_15930,6.1383748412770895
892,LAbrini_17300,6.132663077818633
3161,LAbrini_07610,6.119165815541309
1627,LAbrini_12370,6.117513156865924
1865,LAbrini_07240,6.112940347075684
1338,LAbrini_19740,6.111314814060459
493,ERCC-00108,6.098943783196317
2076,LAbrini_00085,6.0861090582089785
2143,LAbrini_01345,6.077702058570983
2952,LAbrini_06810,6.076785875968249
2386,LAbrini_08820,6.06662538177193
3739,LAbrini_06695,6.060155289117388
1846,LAbrini_12550,6.050625079162722
959,LAbrini_01570,6.033917137784441
576,LAbrini_00450,6.0333255250790545
3615,LAbrini_08905,6.032638737831348
3110,LAbrini_01210,6.014707859208556
1013,LAbrini_04470,6.013118617349685
3275,LAbrini_19395,5.98718975742802
1872,LAbrini_12945,5.978462417715808
3073,LAbrini_19180,5.971908494903105
1868,LAbrini_14560,5.967429255817084
3000,LAbrini_13735,5.964145950103756
615,LAbrini_10970,5.962496663291239
82,LAbrini_04575,5.950683472697454
2089,LAbrini_02720,5.938135355209682
1917,LAbrini_07385,5.935174789929087
2413,LAbrini_08890,5.926269277275214
3236,LAbrini_10225,5.920395821967591
628,LAbrini_04430,5.912855520743361
436,LAbrini_10880,5.897485827301205
2046,LAbrini_12770,5.883258561170791
3197,LAbrini_07095,5.873363297856774
3432,LAbrini_12860,5.866442207253763
1710,LAbrini_15505,5.8520424847764785
1636,LAbrini_14515,5.848477456641661
2565,LAbrini_11930,5.845045064823804
626,LAbrini_02070,5.839620460813433
223,LAbrini_15780,5.834396070530158
3617,LAbrini_02390,5.829978896354361
3122,LAbrini_19625,5.825832400547893
3088,LAbrini_02925,5.816864200852913
1047,LAbrini_02715,5.80993149985481
1611,LAbrini_13665,5.805060329494095
1310,LAbrini_08755,5.795155986460147
1159,LAbrini_03770,5.777605187876851
3072,LAbrini_14720,5.7730235537098435
209,LAbrini_12150,5.769867551667196
2303,LAbrini_14870,5.768250818322861
3243,LAbrini_02460,5.765037794205298
3607,LAbrini_12665,5.7562294774657605
2927,LAbrini_00660,5.745150448523528
1962,LAbrini_06850,5.733325899442128
1922,LAbrini_05245,5.728007292899646
247,LAbrini_20165,5.719065986380344
3685,LAbrini_13410,5.709945349614323
347,LAbrini_09430,5.675024995287437
2060,LAbrini_13825,5.634950557750714
1113,LAbrini_18105,5.603917301850004
2274,LAbrini_03105,5.5986548532125555
3643,LAbrini_18495,5.584882590638366
749,LAbrini_05630,5.581092621921901
608,LAbrini_17460,5.571169382337154
2123,LAbrini_16085,5.563072249884709
2598,LAbrini_10685,5.559634832318924
2140,LAbrini_13290,5.5385228344914434
3300,LAbrini_19075,5.5110963295061195
856,LAbrini_20210,5.507569316192975
3533,LAbrini_18085,5.505094918491503
3042,LAbrini_18070,5.466237750357885
2832,LAbrini_13920,5.465529193500423
122,LAbrini_15035,5.46380069661143
2164,LAbrini_16265,5.46028801399646
3235,LAbrini_13185,5.445858058813476
2989,LAbrini_12645,5.429105354779377
1006,LAbrini_02280,5.41829547468839
2593,LAbrini_07245,5.394081405978576
3174,ERCC-00004,5.392139739029185
1407,ERCC-00112,5.391347388817587
1967,LAbrini_00800,5.38222462724059
2794,LAbrini_08600,5.381934780586888
1968,LAbrini_13150,5.368217396057707
978,LAbrini_09890,5.365891924906514
905,LAbrini_04900,5.365844654511702
2665,LAbrini_13165,5.345721301198462
3261,LAbrini_08355,5.335540803773174
877,LAbrini_13235,5.326353568492228
3271,LAbrini_13225,5.315266325478154
2117,LAbrini_14825,5.314841020092835
2675,LAbrini_11700,5.309488849281586
1070,LAbrini_04100,5.3078907760894785
1236,LAbrini_05050,5.294396732634971
783,LAbrini_09505,5.2881801038738665
1566,LAbrini_01530,5.288088735618097
1339,LAbrini_16015,5.284885394468957
429,LAbrini_00635,5.282613418905987
1939,LAbrini_04185,5.271039903793947
3592,LAbrini_07285,5.270446179195586
1325,LAbrini_19610,5.261096834434715
3339,LAbrini_17495,5.256144692571604
3606,LAbrini_03805,5.238695802479713
2344,ERCC-00035,5.215805187433507
1012,LAbrini_11475,5.212499208071174
3449,LAbrini_14135,5.200842102013179
1215,LAbrini_12290,5.188585327275325
3163,LAbrini_05740,5.176063657392078
2872,LAbrini_00505,5.1760133891031845
1760,LAbrini_04090,5.166226235016453
2636,LAbrini_17030,5.164305378418962
2355,LAbrini_13055,5.149129366956221
1514,LAbrini_06065,5.136188078837231
1862,LAbrini_17170,5.128960975706406
659,LAbrini_09465,5.124206444601616
2899,LAbrini_02690,5.122709266846968
2469,LAbrini_03620,5.116376112750095
158,LAbrini_00330,5.114564462792151
3067,LAbrini_19310,5.090625945029267
2179,LAbrini_05625,5.063360227453526
851,LAbrini_06265,5.050012385381063
2193,LAbrini_05080,5.0414251869345845
119,LAbrini_11435,5.036425498196792
3159,LAbrini_19955,5.007216259090375
3525,ERCC-00003,5.005214713468857
218,LAbrini_06935,4.999011446332248
3508,ERCC-00043,4.997191006743165
406,LAbrini_06830,4.992596315568631
2951,LAbrini_00845,4.9470107872240145
1234,LAbrini_06765,4.928100459494674
2785,LAbrini_05940,4.919285436650012
3480,LAbrini_06485,4.912827961358857
1105,LAbrini_17960,4.884580422738968
1734,LAbrini_18500,4.863786863799084
2697,LAbrini_06540,4.862491759762039
1646,LAbrini_14635,4.862336719892875
372,LAbrini_10545,4.854495764060076
3790,LAbrini_08245,4.844947556307269
2398,LAbrini_17650,4.837367277166071
3114,LAbrini_06125,4.8372838595055025
741,LAbrini_15720,4.827381086703996
465,LAbrini_03665,4.824663269405679
389,LAbrini_11420,4.8169564516939545
2114,LAbrini_17750,4.802693718288316
2308,LAbrini_08425,4.773896755171047
1677,LAbrini_05175,4.770745108850651
2995,LAbrini_12185,4.766650476313068
2371,LAbrini_00275,4.760593942139472
637,LAbrini_03480,4.757487145096194
2963,LAbrini_03635,4.749938046509189
1165,LAbrini_20175,4.738467312709999
3391,LAbrini_16980,4.735543880512024
473,LAbrini_07260,4.730859900953604
1030,LAbrini_08635,4.73058721323963
1381,LAbrini_02515,4.726944905648146
2608,ERCC-00079,4.709264264720789
3376,LAbrini_11470,4.684970319349272
476,LAbrini_06330,4.6630803932150044
3229,LAbrini_08100,4.662053723399213
2051,LAbrini_03925,4.658812214877208
250,LAbrini_03125,4.655670619434756
1245,LAbrini_12890,4.637325356693735
2267,LAbrini_19430,4.6316210413648875
1226,ERCC-00171,4.616868379639613
3220,LAbrini_02095,4.607759177728601
545,LAbrini_18515,4.602511885103153
1954,LAbrini_06665,4.5923871100729405
3623,LAbrini_08475,4.572066676868209
2936,LAbrini_19535,4.566927788450899
2720,LAbrini_15810,4.565202355763183
1167,LAbrini_09285,4.555194170716383
2109,LAbrini_07330,4.536384173243819
1909,LAbrini_04310,4.518725252356407
1890,LAbrini_05095,4.510739458385349
2865,LAbrini_02045,4.510274184305399
1007,LAbrini_12635,4.5093067105550375
1491,LAbrini_03010,4.493718513344154
1725,LAbrini_13160,4.487666640756201
2602,LAbrini_02105,4.473459499207033
1578,LAbrini_13220,4.454845229581076
2455,LAbrini_07630,4.438438111088277
1327,LAbrini_10730,4.436205208092921
1480,LAbrini_18905,4.425806254996635
2787,LAbrini_14570,4.422010380375792
2058,LAbrini_01595,4.41330866938086
3384,LAbrini_17395,4.409327888632033
1453,LAbrini_00650,4.400599666520589
2278,LAbrini_19105,4.395612360880422
622,LAbrini_05565,4.377107428543504
1211,ERCC-00046,4.376856806184565
1676,LAbrini_07850,4.372198779192041
2261,LAbrini_04155,4.369893896069806
2226,LAbrini_09200,4.360106522528824
3613,LAbrini_19305,4.3358143311343715
1814,LAbrini_15755,4.335687714585261
2762,LAbrini_19245,4.325734785959373
3191,LAbrini_04820,4.310265713040508
202,LAbrini_17730,4.308371617101069
3038,LAbrini_13240,4.296813670398766
1787,LAbrini_09955,4.289771842064542
307,LAbrini_06805,4.279709290382414
2629,LAbrini_09375,4.270469513626637
184,LAbrini_05390,4.2436468183466545
2394,LAbrini_08650,4.226394308458507
2654,LAbrini_14050,4.226072023236155
2097,LAbrini_03795,4.223632804602148
1496,LAbrini_02065,4.21493477874707
3516,LAbrini_07875,4.208915136094603
326,LAbrini_15120,4.204688214523226
2288,LAbrini_08510,4.199760345558517
1728,LAbrini_13155,4.191437752522254
2705,LAbrini_13690,4.167848851421895
3547,LAbrini_10865,4.165196635102058
101,LAbrini_07360,4.144901593637287
1091,LAbrini_16035,4.14433843701404
1176,LAbrini_13430,4.141406926373225
3192,LAbrini_17985,4.135796071223998
3624,LAbrini_18190,4.126802435431983
2122,LAbrini_12950,4.11870096145223
2568,LAbrini_16775,4.097147671142499
2135,LAbrini_09155,4.093548498532568
2075,LAbrini_14600,4.092380724027169
3387,LAbrini_01660,4.0637741580108795
935,LAbrini_12000,4.04596604534149
72,LAbrini_02700,4.033841429833867
2044,LAbrini_05315,4.032755171731564
1274,LAbrini_15405,4.019245211517075
2799,LAbrini_08565,4.008103031927082
1280,LAbrini_10095,3.9943921601240246
1959,LAbrini_02710,3.9853305494288858
176,LAbrini_06870,3.9532557213710815
2124,LAbrini_17310,3.9520441795280146
1145,LAbrini_01320,3.934356639847075
3660,LAbrini_03890,3.9294645025547723
2343,LAbrini_05860,3.9195161686211604
2853,LAbrini_10820,3.9175343045657143
2687,LAbrini_16755,3.9122732059293237
3513,LAbrini_13570,3.898937049270763
2711,LAbrini_05480,3.8942434649810806
1709,LAbrini_06595,3.8867871756551566
1350,LAbrini_03830,3.8852646365703993
1441,LAbrini_17305,3.8798103009610623
550,ERCC-00170,3.8770997187714356
2493,LAbrini_05745,3.8626695824911086
598,LAbrini_08680,3.85479197026372
1673,LAbrini_12285,3.85361432000824
943,LAbrini_18670,3.834852347377325
989,LAbrini_18485,3.8020771313992063
1928,LAbrini_09290,3.8014864291905437
2341,LAbrini_11935,3.7980084359846735
